Questar P L Co,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,98.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0
Wyoming,5255.0,5033.0,5033.0,5033.0,5033.0,5033.0,5033.0,5033.0,5033.0,5033.0,4677.8,4247.8,3597.8,2847.8,2847.8,2847.8,2847.8,2847.8,2159.0,2025.8,1757.8,1687.8,1465.8,1446.8,1446.8,0.0
Colorado Interstate Gas,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,0.0
Questar P L Co,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,144.8,144.8,144.8,144.8,144.8,144.8,144.8,144.8,145.0,144.8,144.8,144.8,144.8,144.8,144.8,0.0
Rockies Express Pipeline,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1500.0,1400.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Southern Star Central Gas PL Co,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,178.0,178.0,178.0,0.0
Wyoming Interstate Co,2477.0,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0,2255.0,2200.0,1870.0,1870.0,1870.0,1870.0,1870.0,1870.0,1870.0,1181.0,1048.0,780.0,710.0,518.0,499.0,499.0,0.0
Connecticut,3357.0,3264.0,3152.0,2810.0,2810.0,2810.0,2810.0,2810.0,2810.0,2535.0,2535.0,2117.0,2117.0,2117.0,2117.0,1887.0,1887.0,1827.0,1731.0,1716.0,1687.0,1652.0,1652.0,1652.0,1584.0,934.0
Massachusetts,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,0.0
Tennessee Gas Pipeline Co,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,0.0
New York,2918.0,2825.0,2713.0,2371.0,2371.0,2371.0,2371.0,2371.0,2371.0,2371.0,2371.0,1953.0,1953.0,1953.0,1953.0,1723.0,1723.0,1663.0,1650.0,1635.0,1606.0,1571.0,1571.0,1571.0,1503.0,934.0
Algonquin Gas Trans Co,1830.0,1737.0,1697.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,934.0
Iroquois Pipeline Co,866.0,866.0,866.0,866.0,866.0,866.0,866.0,866.0,866.0,866.0,866.0,773.0,773.0,773.0,773.0,543.0,543.0,483.0,470.0,455.0,455.0,420.0,420.0,420.0,352.0,0.0
Tennessee Gas Pipeline Co,222.0,222.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,121.0,121.0,121.0,121.0,121.0,0.0
Rhode Island,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Algonquin Gas Trans Co,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,874.0,874.0,874.0,874.0,770.0,525.0,525.0,525.0,525.0,525.0,525.0,514.0,503.8,477.6,458.7,454.0,454.0,449.0,437.2,429.2,420.2,412.7,412.7,412.7,397.7,0.0
Maryland,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,134.0,123.8,97.6,78.7,74.0,74.0,69.0,57.2,57.2,57.2,54.7,54.7,54.7,54.7,0.0
Eastern Shore Nat Gas Co,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,134.0,123.8,97.6,78.7,74.0,74.0,69.0,57.2,57.2,57.2,54.7,54.7,54.7,54.7,0.0
Pennsylvania,729.0,729.0,729.0,729.0,625.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,372.0,363.0,358.0,358.0,358.0,343.0,0.0
